organisation_id,subsidiary_id,organisation_size,submission_period,packaging_activity,packaging_type,packaging_class,packaging_material,packaging_material_subtype,from_country,to_country,packaging_material_weight,packaging_material_units,transitional_packaging_units,ram_rag_rating
111255,,L,2025-H1,IM,NH,P2,PC,,,,21960276,,,
111255,,L,2025-H1,IM,NH,P4,PL,,,,23140484,,,
111255,,L,2025-H1,IM,NH,P4,WD,,,,45079528,,,
111255,,L,2025-H1,IM,RU,P5,WD,,,,39965288,,,
111255,,L,2025-H1,SO,HDC,,GL,,,,4312081,1048895,,
111255,,L,2025-H1,SO,HH,P1,AL,,,,26210506,,,
111255,,L,2025-H1,SO,HH,P1,GL,,,,18932969,,,
111255,,L,2025-H1,SO,HH,P1,PC,,,,22220788,,,
111255,,L,2025-H1,SO,NDC,,GL,,,,31763330,60015,,
111255,,L,2025-H1,SO,NH,P1,AL,,,,8182868,,,
111255,,L,2025-H1,SO,NH,P1,GL,,,,49454712,,,
111255,,L,2025-H1,SO,NH,P1,PC,,,,17269938,,,
111255,,L,2025-H1,SO,NH,P2,PC,,,,14543983,,,
111255,,L,2025-H1,,OW,O2,PC,,EN,,33118862,,,
111255,,L,2025-H1,,OW,O2,GL,,EN,,12091652,,,
104177,,L,2025-H1,PF,NH,P1,PL,,,,42589549,,,
104177,,L,2025-H1,PF,RU,P1,PL,,,,32917758,,,
104177,,L,2025-H1,SO,NH,P1,PC,,,,16606455,,,
104177,,L,2025-H1,SO,NH,P1,PL,,,,22900936,,,
104177,,L,2025-H1,SO,NH,P1,ST,,,,40728066,,,
104177,114536,L,2025-H1,PF,NH,P1,PL,,,,41327052,,,
104177,114536,L,2025-H1,PF,NH,P1,ST,,,,44303157,,,
111324,112772,L,2025-H1,SO,HH,P1,PL,Flexible,,,7244478,,,R
111324,112772,L,2025-H1,SO,HH,P3,PL,Flexible,,,24153917,,,R
111413,,L,2025-H1,SO,PB,B1,PL,Flexible,,,22292784,,,
111413,,L,2025-H1,IM,NH,P4,PL,,,,25943610,,,
111413,,L,2025-H1,IM,NH,P4,WD,,,,36368836,,,
111413,,L,2025-H1,SO,HH,P1,PC,,,,26413763,,,
111413,,L,2025-H1,SO,NH,P2,PC,,,,24033952,,,
105755,114384,L,2025-H1,SO,HH,P1,AL,,,,34432547,,,
105755,114384,L,2025-H1,SO,HH,P1,GL,,,,31258559,,,
105755,114384,L,2025-H1,SO,HH,P1,OT,Cloth,,,11133132,,,
105755,114384,L,2025-H1,SO,HH,P1,PC,,,,40320989,,,
105755,114384,L,2025-H1,SO,HH,P1,PL,Flexible,,,28620752,,,
105755,114384,L,2025-H1,SO,HH,P1,PL,Rigid,,,12147976,,,
105755,114384,L,2025-H1,SO,HH,P1,ST,,,,38065335,,,
105755,114384,L,2025-H1,IM,NH,P2,PC,,,,26009951,,,
105755,114384,L,2025-H1,IM,NH,P2,PL,,,,12817019,,,
105755,114384,L,2025-H1,IM,NH,P4,PL,,,,42573175,,,
105755,114384,L,2025-H1,IM,NH,P4,WD,,,,3742140,,,
105755,114384,L,2025-H1,IM,RU,P5,WD,,,,44635204,,,
105755,114384,L,2025-H1,PF,HH,P3,PC,,,,21871828,,,
107915,111758,L,2025-H1,IM,NH,P2,PC,,,,25467219,,,
107915,111758,L,2025-H1,PF,NH,P2,PC,,,,21546516,,,
107915,111758,L,2025-H1,PF,NH,P4,PL,,,,11938252,,,
107915,111758,L,2025-H1,PF,NH,P4,WD,,,,46108329,,,
107915,111758,L,2025-H1,PF,RU,P5,WD,,,,14243788,,,
107915,111758,L,2025-H1,SO,HH,P1,PL,Flexible,,,4595224,,,
107915,111758,L,2025-H1,SO,HH,P1,PL,Rigid,,,4388460,,,
107915,111758,L,2025-H1,SO,NH,P2,PC,,,,44311317,,,
107915,112728,L,2025-H1,PF,NH,P2,PC,,,,27732213,,,
107915,112728,L,2025-H1,SO,HH,P1,PL,Flexible,,,32885862,,,
107915,112728,L,2025-H1,SO,HH,P1,PL,Rigid,,,22822855,,,
107915,112728,L,2025-H1,SO,NH,P2,PC,,,,4294305,,,
107915,112726,L,2025-H1,IM,NH,P1,PL,,,,16650779,,,
107915,112726,L,2025-H1,IM,NH,P2,PC,,,,7328487,,,
107915,112726,L,2025-H1,IM,NH,P4,PL,,,,10695363,,,
107915,112726,L,2025-H1,IM,NH,P4,WD,,,,23628249,,,
107915,112726,L,2025-H1,IM,RU,P5,WD,,,,2896998,,,
107915,112726,L,2025-H1,PF,NH,P2,PC,,,,28256679,,,
107915,112726,L,2025-H1,PF,NH,P4,PL,,,,144185,,,
107915,112726,L,2025-H1,PF,NH,P4,WD,,,,25142141,,,
107915,112726,L,2025-H1,PF,RU,P5,WD,,,,13597675,,,
107915,112726,L,2025-H1,SO,HH,P1,AL,,,,7092924,,,
107915,112726,L,2025-H1,SO,HH,P1,GL,,,,49193274,,,
107915,112726,L,2025-H1,SO,HH,P1,PC,,,,14500633,,,
107915,112726,L,2025-H1,SO,HH,P1,PL,Flexible,,,720552,,,
107915,112726,L,2025-H1,SO,HH,P1,PL,Rigid,,,33454750,,,
107915,112726,L,2025-H1,SO,HH,P1,ST,,,,18894427,,,
107915,112726,L,2025-H1,SO,NH,P2,PC,,,,16887582,,,
107915,112726,L,2025-H1,SO,PB,B1,PL,Flexible,,,30577895,,,
108143,114400,L,2025-H1,PF,NH,P2,PC,,,,30657195,,,
108143,114400,L,2025-H1,PF,NH,P2,PL,,,,8786421,,,
108143,114400,L,2025-H1,PF,NH,P4,PL,,,,20682185,,,
108143,114401,L,2025-H1,PF,NH,P1,WD,,,,20273016,,,
108143,114401,L,2025-H1,PF,NH,P2,PC,,,,39301279,,,
108143,114401,L,2025-H1,PF,NH,P2,PL,,,,27560691,,,
108143,114401,L,2025-H1,PF,NH,P4,PC,,,,19677224,,,
108143,114401,L,2025-H1,PF,NH,P4,PL,,,,26098036,,,
108143,114401,L,2025-H1,PF,NH,P4,WD,,,,14020395,,,
108143,114401,L,2025-H1,PF,RU,P5,WD,,,,29121652,,,
111565,,L,2025-H1,SO,HH,P1,PC,,,,22790454,,,G
111565,,L,2025-H1,SO,HH,P1,PL,Flexible,,,11671952,,,R
111565,,L,2025-H1,SO,HH,P3,PL,Flexible,,,21933566,,,R
111565,,L,2025-H1,SO,NH,P2,PC,,,,9969840,,,
114394,,L,2025-H1,IM,NH,P1,OT,Copper,,,48020152,,,
114394,,L,2025-H1,IM,NH,P1,PC,,,,27236963,,,
114394,,L,2025-H1,IM,NH,P1,PL,,,,38118405,,,
114394,,L,2025-H1,IM,NH,P1,ST,,,,43633319,,,
114394,,L,2025-H1,IM,NH,P1,WD,,,,30982221,,,
114394,,L,2025-H1,IM,NH,P2,OT,Copper,,,1994825,,,
114394,,L,2025-H1,IM,NH,P2,PC,,,,23488665,,,
114394,,L,2025-H1,IM,NH,P2,PL,,,,19775751,,,
114394,,L,2025-H1,IM,NH,P4,PC,,,,16179502,,,
114394,,L,2025-H1,IM,NH,P4,PL,,,,2639499,,,
114394,,L,2025-H1,IM,NH,P4,WD,,,,10600850,,,
114394,,L,2025-H1,IM,RU,P1,WD,,,,10679450,,,
114394,,L,2025-H1,IM,RU,P5,WD,,,,38529995,,,
114394,,L,2025-H1,SO,NH,P1,PL,,,,39750162,,,
114394,,L,2025-H1,SO,NH,P1,ST,,,,38726409,,,
114394,,L,2025-H1,SO,NH,P2,PC,,,,647069,,,
114394,,L,2025-H1,SO,NH,P2,PL,,,,8038020,,,
108482,114544,L,2025-H1,SO,HH,P1,FC,,,,19835666,,,
108482,114544,L,2025-H1,SO,HH,P1,OT,String,,,33255242,,,
108482,114544,L,2025-H1,SO,HH,P1,PC,,,,10281293,,,
108482,114544,L,2025-H1,SO,HH,P1,PL,Flexible,,,45595270,,,
108482,114544,L,2025-H1,SO,HH,P1,PL,Rigid,,,20134815,,,
108482,114544,L,2025-H1,SO,NH,P2,PC,,,,12853920,,,
108482,114544,L,2025-H1,SO,NH,P2,PL,,,,2972133,,,
108482,112812,L,2025-H1,IM,HDC,,AL,,,,37438437,2514,,
108482,112812,L,2025-H1,IM,HH,P1,FC,,,,31268526,,,
108482,112812,L,2025-H1,IM,HH,P1,OT,Ribbon,,,19099536,,,
108482,112812,L,2025-H1,IM,HH,P1,OT,Rubber,,,27634936,,,
108482,112812,L,2025-H1,IM,HH,P1,OT,String,,,37150806,,,
108482,112812,L,2025-H1,IM,HH,P1,PC,,,,46350637,,,
108482,112812,L,2025-H1,IM,HH,P1,PL,Flexible,,,28225483,,,
108482,112812,L,2025-H1,IM,HH,P1,PL,Rigid,,,14142790,,,
108482,112812,L,2025-H1,IM,NH,P2,PC,,,,7285386,,,
108482,112812,L,2025-H1,IM,NH,P2,PL,,,,37949133,,,
108482,112812,L,2025-H1,PF,HH,P3,PC,,,,9607612,,,
108482,112812,L,2025-H1,PF,HH,P3,PL,Flexible,,,32218162,,,
108482,112812,L,2025-H1,PF,NH,P2,PC,,,,29049678,,,
108482,112812,L,2025-H1,PF,NH,P2,PL,,,,1398830,,,
108482,112812,L,2025-H1,PF,NH,P4,PC,,,,28331223,,,
108482,112812,L,2025-H1,PF,NH,P4,PL,,,,35138036,,,
108482,112812,L,2025-H1,PF,NH,P4,ST,,,,11171139,,,
108482,112812,L,2025-H1,SO,HH,P1,AL,,,,31726531,,,
108482,112812,L,2025-H1,SO,HH,P1,FC,,,,12855175,,,
108482,112812,L,2025-H1,SO,HH,P1,PC,,,,30281643,,,
108482,112812,L,2025-H1,SO,HH,P1,PL,Flexible,,,8410610,,,
108482,112812,L,2025-H1,SO,HH,P1,PL,Rigid,,,11235963,,,
108482,112812,L,2025-H1,SO,HH,P3,PL,Flexible,,,49536150,,,
108482,112812,L,2025-H1,SO,NH,P2,PC,,,,24973512,,,
108482,112812,L,2025-H1,SO,NH,P2,PL,,,,47275322,,,
104577,,L,2025-H1,,OW,O2,OT,Zero returns,EN,,25387562,,,
111378,,L,2025-H1,,OW,O2,OT,Zero returns,EN,,20130500,,,
104705,,L,2025-H1,,OW,O2,OT,Zero returns,EN,,8081301,,,
108336,,L,2025-H1,,OW,O2,OT,Zero returns,EN,,33398463,,,
104754,,L,2025-H1,,OW,O2,OT,Zero returns,EN,,13361559,,,
107321,,L,2025-H1,,OW,O2,OT,Zero returns,EN,,10166201,,,
106688,,L,2025-H1,,OW,O2,OT,Zero returns,EN,,39229433,,,
111751,,L,2025-H1,,OW,O2,OT,Zero returns,EN,,49838237,,,
102344,,L,2025-H1,,OW,O2,OT,Zero returns,EN,,25659730,,,
107794,,L,2025-H1,,OW,O2,OT,Zero returns,EN,,3527914,,,
101867,,L,2025-H1,,OW,O2,OT,Zero returns,EN,,36590349,,,
108101,,L,2025-H1,,OW,O2,OT,Zero returns,EN,,32653318,,,
111759,,L,2025-H1,,OW,O2,OT,Zero returns,EN,,29438137,,,
107366,,L,2025-H1,,OW,O2,OT,Zero returns,EN,,7720752,,,
100640,,L,2025-H1,,OW,O2,OT,Zero returns,EN,,4847954,,,
106816,,L,2025-H1,,OW,O2,OT,Zero returns,EN,,23411896,,,
100208,,L,2025-H1,,OW,O2,OT,Zero returns,EN,,14476688,,,
106693,112742,L,2025-H1,,OW,O2,OT,Zero returns,EN,,16151745,,,
108577,111155,L,2025-H1,,OW,O2,OT,Zero returns,EN,,17358131,,,
104017,,L,2025-H1,,OW,O2,OT,Zero returns,EN,,39405469,,,
101254,,L,2025-H1,,OW,O2,OT,Zero returns,EN,,43400873,,,
101931,,L,2025-H1,,OW,O2,OT,Zero returns,EN,,30615934,,,
100304,,L,2025-H1,,OW,O2,OT,Zero returns,EN,,37827030,,,
106967,,L,2025-H1,,OW,O2,OT,Zero returns,EN,,7183028,,,
111258,,L,2025-H1,,OW,O2,OT,Zero returns,EN,,14503797,,,
103834,,L,2025-H1,,OW,O2,OT,Zero returns,EN,,41879706,,,
104798,,L,2025-H1,,OW,O2,OT,Zero returns,EN,,46461143,,,
104703,,L,2025-H1,,OW,O2,OT,Zero returns,EN,,24194437,,,
114195,,L,2025-H1,,OW,O2,OT,Zero returns,EN,,8228105,,,
111324,,L,2025-H1,,OW,O2,OT,Zero returns,EN,,23253747,,,
108520,,L,2025-H1,,OW,O2,OT,Zero returns,EN,,44706684,,,
106842,,L,2025-H1,,OW,O2,OT,Zero returns,EN,,40500344,,,
107172,,L,2025-H1,,OW,O2,OT,Zero returns,EN,,7057447,,,
104011,,L,2025-H1,,OW,O2,OT,Zero returns,EN,,31036447,,,
106693,112744,L,2025-H1,,OW,O2,OT,Zero returns,EN,,36352615,,,
101531,,L,2025-H1,,OW,O2,OT,Zero returns,EN,,43826342,,,
111840,,L,2025-H1,,OW,O2,OT,Zero returns,EN,,22543423,,,
112439,,L,2025-H1,,OW,O2,OT,Zero returns,EN,,22661159,,,
104039,,L,2025-H1,,OW,O2,OT,Zero returns,EN,,36273857,,,
108384,,L,2025-H1,,OW,O2,OT,Zero returns,EN,,36343188,,,
114263,,L,2025-H1,,OW,O2,OT,Zero returns,EN,,43389199,,,
101702,,L,2025-H1,,OW,O2,OT,Zero returns,EN,,5454996,,,
104261,,L,2025-H1,,OW,O2,OT,Zero returns,EN,,26995662,,,
104598,,L,2025-H1,,OW,O2,OT,Zero returns,EN,,5976655,,,
111859,,L,2025-H1,,OW,O2,OT,Zero returns,EN,,41528029,,,
107853,,L,2025-H1,,OW,O2,OT,Zero returns,EN,,46415003,,,
107942,,L,2025-H1,,OW,O2,OT,Zero returns,EN,,29833789,,,
108360,,L,2025-H1,,OW,O2,OT,Zero returns,EN,,8919118,,,
108561,,L,2025-H1,,OW,O2,OT,Zero returns,EN,,8336399,,,
111756,,L,2025-H1,,OW,O2,OT,Zero returns,EN,,32049713,,,
108053,,L,2025-H1,,OW,O2,OT,Zero returns,EN,,6550243,,,
107942,111075,L,2025-H1,,OW,O2,OT,Zero returns,EN,,31762508,,,
107942,111074,L,2025-H1,,OW,O2,OT,Zero returns,EN,,8810008,,,
107942,111073,L,2025-H1,,OW,O2,OT,Zero returns,EN,,25158935,,,
107599,,L,2025-H1,,OW,O2,OT,Zero returns,EN,,47133049,,,
103712,,L,2025-H1,,OW,O2,OT,Zero returns,EN,,19806349,,,
107484,,L,2025-H1,,OW,O2,OT,Zero returns,EN,,43481199,,,
106855,,L,2025-H1,,OW,O2,OT,Zero returns,EN,,11921718,,,
101996,,L,2025-H1,,OW,O2,OT,Zero returns,EN,,33790120,,,
114848,,L,2025-H1,,OW,O2,OT,Zero returns,EN,,7600467,,,
102408,,L,2025-H1,,OW,O2,OT,Zero returns,EN,,20194815,,,
103493,,L,2025-H1,,OW,O2,OT,Zero returns,EN,,10575927,,,
105097,,L,2025-H1,,OW,O2,OT,Zero returns,EN,,22764396,,,
108516,,L,2025-H1,,OW,O2,OT,Zero returns,EN,,9683302,,,
111201,,L,2025-H1,,OW,O2,OT,Zero returns,EN,,12071548,,,
107108,,L,2025-H1,,OW,O2,OT,Zero returns,EN,,32923030,,,
108597,,L,2025-H1,,OW,O2,OT,Zero returns,EN,,12612508,,,
105399,,L,2025-H1,,OW,O2,OT,Zero returns,EN,,11264218,,,
101472,,L,2025-H1,,OW,O2,OT,Zero returns,EN,,25792996,,,
105112,,L,2025-H1,,OW,O2,OT,Zero returns,EN,,15772927,,,
105112,114314,L,2025-H1,,OW,O2,OT,Zero returns,EN,,27590552,,,
105112,114376,L,2025-H1,,OW,O2,OT,Zero returns,EN,,43537232,,,
105112,114377,L,2025-H1,,OW,O2,OT,Zero returns,EN,,48494229,,,
105112,114375,L,2025-H1,,OW,O2,OT,Zero returns,EN,,35222221,,,
105112,114378,L,2025-H1,,OW,O2,OT,Zero returns,EN,,41446603,,,
105112,114334,L,2025-H1,,OW,O2,OT,Zero returns,EN,,6856135,,,
105112,114335,L,2025-H1,,OW,O2,OT,Zero returns,EN,,12840800,,,
105112,114336,L,2025-H1,,OW,O2,OT,Zero returns,EN,,30992822,,,
105112,114337,L,2025-H1,,OW,O2,OT,Zero returns,EN,,4783520,,,
105112,114339,L,2025-H1,,OW,O2,OT,Zero returns,EN,,18037423,,,
105112,114340,L,2025-H1,,OW,O2,OT,Zero returns,EN,,41694823,,,
105112,114342,L,2025-H1,,OW,O2,OT,Zero returns,EN,,37875758,,,
105112,114344,L,2025-H1,,OW,O2,OT,Zero returns,EN,,25380777,,,
105112,116680,L,2025-H1,,OW,O2,OT,Zero returns,EN,,15324719,,,
105112,114346,L,2025-H1,,OW,O2,OT,Zero returns,EN,,24276178,,,
105112,114347,L,2025-H1,,OW,O2,OT,Zero returns,EN,,6624652,,,
105112,114348,L,2025-H1,,OW,O2,OT,Zero returns,EN,,32497248,,,
105112,114349,L,2025-H1,,OW,O2,OT,Zero returns,EN,,49760698,,,
105112,114352,L,2025-H1,,OW,O2,OT,Zero returns,EN,,31959819,,,
105112,114353,L,2025-H1,,OW,O2,OT,Zero returns,EN,,30154987,,,
105112,114355,L,2025-H1,,OW,O2,OT,Zero returns,EN,,5026215,,,
105112,114356,L,2025-H1,,OW,O2,OT,Zero returns,EN,,32238572,,,
105112,114357,L,2025-H1,,OW,O2,OT,Zero returns,EN,,2357421,,,
105112,114359,L,2025-H1,,OW,O2,OT,Zero returns,EN,,15715588,,,
105112,114360,L,2025-H1,,OW,O2,OT,Zero returns,EN,,32374459,,,
105112,114361,L,2025-H1,,OW,O2,OT,Zero returns,EN,,49414103,,,
105112,114362,L,2025-H1,,OW,O2,OT,Zero returns,EN,,39917762,,,
105112,114363,L,2025-H1,,OW,O2,OT,Zero returns,EN,,44673334,,,
105112,114364,L,2025-H1,,OW,O2,OT,Zero returns,EN,,12668731,,,
105604,,L,2025-H1,,OW,O2,OT,Zero returns,EN,,32331764,,,
105449,,L,2025-H1,,OW,O2,OT,Zero returns,EN,,1880488,,,
106045,,L,2025-H1,,OW,O2,OT,Zero returns,EN,,24534642,,,
102553,,L,2025-H1,,OW,O2,OT,Zero returns,EN,,1041829,,,
105516,,L,2025-H1,,OW,O2,OT,Zero returns,EN,,39652761,,,
108566,,L,2025-H1,,OW,O2,OT,Zero returns,EN,,9618668,,,
103837,,L,2025-H1,,OW,O2,OT,Zero returns,EN,,40040033,,,
105609,,L,2025-H1,,OW,O2,OT,Zero returns,EN,,5439178,,,
107965,,L,2025-H1,,OW,O2,OT,Zero returns,EN,,34999330,,,
108397,,L,2025-H1,,OW,O2,OT,Zero returns,EN,,19348271,,,
100156,,L,2025-H1,,OW,O2,OT,Zero returns,EN,,8329361,,,
104334,,L,2025-H1,,OW,O2,OT,Zero returns,EN,,41616672,,,
108637,,L,2025-H1,,OW,O2,OT,Zero returns,EN,,44897535,,,
107743,,L,2025-H1,,OW,O2,OT,Zero returns,EN,,32619878,,,
108334,,L,2025-H1,,OW,O2,OT,Zero returns,EN,,9161268,,,
112793,,L,2025-H1,,OW,O2,OT,Zero returns,EN,,16236109,,,
104989,,L,2025-H1,,OW,O2,OT,Zero returns,EN,,20073965,,,
111821,,L,2025-H1,,OW,O2,OT,Zero returns,EN,,10181049,,,
104970,,L,2025-H1,,OW,O2,OT,Zero returns,EN,,21294610,,,
108008,,L,2025-H1,,OW,O2,OT,Zero returns,EN,,31289787,,,
104588,,L,2025-H1,,OW,O2,OT,Zero returns,EN,,17997062,,,
106033,,L,2025-H1,,OW,O2,OT,Zero returns,EN,,47857663,,,
104154,,L,2025-H1,,OW,O2,OT,Zero returns,EN,,49690309,,,
105569,,L,2025-H1,,OW,O2,OT,Zero returns,EN,,2547787,,,
102500,,L,2025-H1,,OW,O2,OT,Zero returns,EN,,15989326,,,
103698,,L,2025-H1,,OW,O2,OT,Zero returns,EN,,25705762,,,
105411,,L,2025-H1,,OW,O2,OT,Zero returns,EN,,16142829,,,
106270,,L,2025-H1,,OW,O2,OT,Zero returns,EN,,31845634,,,
114558,114993,L,2025-H1,,OW,O2,OT,Zero returns,EN,,37338038,,,
107428,,L,2025-H1,,OW,O2,OT,Zero returns,EN,,23399206,,,
102274,,L,2025-H1,,OW,O2,OT,Zero returns,EN,,23568963,,,
104795,,L,2025-H1,,OW,O2,OT,Zero returns,EN,,9906421,,,
103420,,L,2025-H1,,OW,O2,OT,Zero returns,EN,,24511410,,,
112650,,L,2025-H1,,OW,O2,OT,Zero returns,EN,,10133003,,,
107348,,L,2025-H1,,OW,O2,OT,Zero returns,EN,,38998250,,,
105958,,L,2025-H1,,OW,O2,OT,Zero returns,EN,,29389898,,,
104479,,L,2025-H1,,OW,O2,OT,Zero returns,EN,,48822261,,,
105252,,L,2025-H1,,OW,O2,OT,Zero returns,EN,,9330179,,,
111423,,L,2025-H1,,OW,O2,OT,Zero returns,EN,,12687024,,,
112255,,L,2025-H1,,OW,O2,OT,Zero returns,EN,,28783507,,,
102604,,L,2025-H1,,OW,O2,OT,Zero returns,EN,,42905886,,,
108143,,L,2025-H1,,OW,O2,OT,Zero returns,EN,,6388631,,,
102182,,L,2025-H1,,OW,O2,OT,Zero returns,EN,,34065743,,,
104937,,L,2025-H1,,OW,O2,OT,Zero returns,EN,,36794537,,,
102372,,L,2025-H1,,OW,O2,OT,Zero returns,EN,,13043501,,,
100232,,L,2025-H1,,OW,O2,OT,Zero returns,EN,,20972863,,,
106693,,L,2025-H1,,OW,O2,OT,Zero returns,EN,,17789883,,,
106357,,L,2025-H1,,OW,O2,OT,Zero returns,EN,,21175465,,,
103833,,L,2025-H1,,OW,O2,OT,Zero returns,EN,,4636045,,,
105755,,L,2025-H1,,OW,O2,OT,Zero returns,EN,,26005442,,,
111849,,L,2025-H1,,OW,O2,OT,Zero returns,EN,,48018470,,,
100944,,L,2025-H1,,OW,O2,OT,Zero returns,EN,,10802976,,,
106163,,L,2025-H1,,OW,O2,OT,Zero returns,EN,,46890210,,,
103514,,L,2025-H1,,OW,O2,OT,Zero returns,EN,,18057124,,,
115966,,L,2025-H1,,OW,O2,OT,Zero returns,EN,,8833744,,,
108286,,L,2025-H1,,OW,O2,OT,Zero returns,EN,,1761703,,,
101808,,L,2025-H1,,OW,O2,OT,Zero returns,EN,,2188912,,,
106068,,L,2025-H1,,OW,O2,OT,Zero returns,EN,,33740456,,,
108607,,L,2025-H1,,OW,O2,OT,Zero returns,EN,,3939449,,,
107915,,L,2025-H1,,OW,O2,OT,Zero returns,EN,,9562663,,,
105385,,L,2025-H1,,OW,O2,OT,Zero returns,EN,,39079647,,,
100561,,L,2025-H1,,OW,O2,OT,Zero returns,EN,,41958343,,,
105476,112717,L,2025-H1,,OW,O2,OT,Zero returns,EN,,30961888,,,
114284,,L,2025-H1,,OW,O2,OT,Zero returns,EN,,33732336,,,
102147,,L,2025-H1,,OW,O2,OT,Zero returns,EN,,17326635,,,
108030,,L,2025-H1,,OW,O2,OT,Zero returns,EN,,14623434,,,
105112,115157,L,2025-H1,,OW,O2,OT,Zero returns,EN,,34562644,,,
105112,115158,L,2025-H1,,OW,O2,OT,Zero returns,EN,,35188959,,,
105112,115159,L,2025-H1,,OW,O2,OT,Zero returns,EN,,7120082,,,
108577,111156,L,2025-H1,,OW,O2,OT,Zero returns,EN,,23162806,,,
102073,,L,2025-H1,,OW,O2,OT,Zero returns,EN,,7025191,,,
108556,112813,L,2025-H1,,OW,O2,OT,Zero returns,EN,,36502810,,,
108482,,L,2025-H1,,OW,O2,OT,Zero returns,EN,,27766126,,,
116941,,L,2025-H1,,OW,O2,OT,Zero returns,EN,,8304484,,,
117042,,L,2025-H1,,OW,O2,OT,Zero returns,EN,,30109508,,,
105112,114366,L,2025-H1,,OW,O2,OT,Zero returns,EN,,33170199,,,
105112,114739,L,2025-H1,,OW,O2,OT,Zero returns,EN,,15099590,,,
105112,114367,L,2025-H1,,OW,O2,OT,Zero returns,EN,,21082497,,,
105112,114368,L,2025-H1,,OW,O2,OT,Zero returns,EN,,37663297,,,
105112,114369,L,2025-H1,,OW,O2,OT,Zero returns,EN,,6587651,,,
105112,114373,L,2025-H1,,OW,O2,OT,Zero returns,EN,,5393076,,,
114195,112774,L,2025-H1,,OW,O2,OT,Zero returns,EN,,8825967,,,
107644,110992,L,2025-H1,,OW,O2,OT,Zero returns,EN,,49224353,,,
105196,,L,2025-H1,,OW,O2,OT,Zero returns,EN,,32634971,,,
105196,114539,L,2025-H1,,OW,O2,OT,Zero returns,EN,,37965807,,,
116354,,L,2025-H1,,OW,O2,OT,Zero returns,EN,,29333180,,,
116473,,L,2025-H1,,OW,O2,OT,Zero returns,EN,,29725459,,,
108554,116570,L,2025-H1,,OW,O2,OT,Zero returns,EN,,28959575,,,
105112,116587,L,2025-H1,,OW,O2,OT,Zero returns,EN,,8948696,,,
105112,116599,L,2025-H1,,OW,O2,OT,Zero returns,EN,,3434663,,,
105112,116588,L,2025-H1,,OW,O2,OT,Zero returns,EN,,23210994,,,
116739,,L,2025-H1,,OW,O2,OT,Zero returns,EN,,21684148,,,
116849,,L,2025-H1,,OW,O2,OT,Zero returns,EN,,25544357,,,
101640,,L,2025-H1,,OW,O2,OT,Zero returns,EN,,30694896,,,
116887,,L,2025-H1,,OW,O2,OT,Zero returns,EN,,25599983,,,
116137,116903,L,2025-H1,,OW,O2,OT,Zero returns,EN,,25460991,,,
116121,,L,2025-H1,,OW,O2,OT,Zero returns,EN,,46101930,,,
116327,,L,2025-H1,,OW,O2,OT,Zero returns,EN,,6059815,,,
103782,,L,2025-H1,,OW,O2,OT,Zero returns,EN,,12007038,,,
107392,116589,L,2025-H1,,OW,O2,OT,Zero returns,EN,,47001545,,,
108286,115164,L,2025-H1,,OW,O2,OT,Zero returns,EN,,44886095,,,
102812,,L,2025-H1,IM,NH,P1,PC,,,,18068813,,,
102812,,L,2025-H1,IM,NH,P1,PL,,,,41086645,,,
102812,,L,2025-H1,IM,NH,P1,ST,,,,4008519,,,
102812,,L,2025-H1,IM,NH,P4,PC,,,,10022174,,,
102812,,L,2025-H1,IM,NH,P4,PL,,,,31459109,,,
102812,,L,2025-H1,IM,NH,P4,WD,,,,40256313,,,
102812,,L,2025-H1,IM,RU,P1,PL,,,,4116214,,,
102812,,L,2025-H1,IM,RU,P1,ST,,,,1887967,,,
102812,,L,2025-H1,IM,RU,P5,PL,,,,48620985,,,
102812,,L,2025-H1,IM,RU,P5,WD,,,,48225238,,,
102812,,L,2025-H1,PF,NH,P1,PC,,,,41800699,,,
102812,,L,2025-H1,PF,NH,P1,PL,,,,8065092,,,
102812,,L,2025-H1,PF,NH,P1,ST,,,,10919456,,,
102812,,L,2025-H1,PF,NH,P4,PC,,,,9450657,,,
102812,,L,2025-H1,PF,NH,P4,PL,,,,9455947,,,
102812,,L,2025-H1,PF,NH,P4,WD,,,,48298747,,,
102812,,L,2025-H1,PF,RU,P1,PL,,,,14179153,,,
102812,,L,2025-H1,PF,RU,P1,ST,,,,20776686,,,
102812,,L,2025-H1,PF,RU,P5,WD,,,,8046302,,,
102812,,L,2025-H1,SO,NH,P1,PC,,,,14915974,,,
102812,,L,2025-H1,SO,NH,P1,PL,,,,32285942,,,
102812,,L,2025-H1,SO,NH,P1,ST,,,,13864258,,,
102812,,L,2025-H1,SO,NH,P4,PC,,,,11001078,,,
102812,,L,2025-H1,SO,NH,P4,PL,,,,17611754,,,
102812,,L,2025-H1,SO,NH,P4,WD,,,,13739691,,,
102812,,L,2025-H1,SO,RU,P1,PL,,,,31212437,,,
102812,,L,2025-H1,SO,RU,P1,ST,,,,5010500,,,
102812,,L,2025-H1,SO,RU,P5,PL,,,,13953418,,,
102812,,L,2025-H1,SO,RU,P5,WD,,,,32719092,,,
107139,,L,2025-H1,PF,NH,P2,PC,,,,3552283,,,
107139,,L,2025-H1,PF,NH,P2,PL,,,,10906017,,,
107139,,L,2025-H1,PF,NH,P4,PC,,,,10184244,,,
107139,,L,2025-H1,PF,NH,P4,PL,,,,30330072,,,
